dataset,fpr,tpr,threshold,auc
InjecAgent,0.0,0.0872865275142315,-1.0641748905181885,0.6674154481526956
InjecAgent,0.0,0.08776091081593927,-1.0599055290222168,0.6674154481526956
InjecAgent,0.0,0.08823529411764706,-1.0594696998596191,0.6674154481526956
InjecAgent,0.0,0.08870967741935484,-1.0589423179626465,0.6674154481526956
InjecAgent,0.0,0.08918406072106262,-1.04435133934021,0.6674154481526956
InjecAgent,0.0,0.0896584440227704,-1.0418379306793213,0.6674154481526956
InjecAgent,0.0,0.09013282732447818,-1.0375256538391113,0.6674154481526956
InjecAgent,0.0,0.09060721062618596,-1.0368142127990723,0.6674154481526956
InjecAgent,0.0,0.09108159392789374,-1.034977912902832,0.6674154481526956
InjecAgent,0.0,0.09155597722960152,-1.0325798988342285,0.6674154481526956
InjecAgent,0.0,0.0920303605313093,-1.0105111598968506,0.6674154481526956
InjecAgent,0.0,0.09250474383301707,-1.0076851844787598,0.6674154481526956
InjecAgent,0.0,0.09297912713472485,-1.0075976848602295,0.6674154481526956
InjecAgent,0.0,0.09345351043643264,-0.99696946144104,0.6674154481526956
InjecAgent,0.0,0.09392789373814042,-0.9902520179748535,0.6674154481526956
InjecAgent,0.0,0.0944022770398482,-0.9744172096252441,0.6674154481526956
InjecAgent,0.0,0.09487666034155598,-0.9734377861022949,0.6674154481526956
InjecAgent,0.0,0.09535104364326376,-0.9683315753936768,0.6674154481526956
InjecAgent,0.0,0.09582542694497154,-0.9589157104492188,0.6674154481526956
InjecAgent,0.0,0.09629981024667932,-0.9577515125274658,0.6674154481526956
InjecAgent,0.0,0.0967741935483871,-0.9563875198364258,0.6674154481526956
InjecAgent,0.0,0.09724857685009487,-0.9549386501312256,0.6674154481526956
InjecAgent,0.0,0.09772296015180265,-0.9438631534576416,0.6674154481526956
InjecAgent,0.0,0.09819734345351043,-0.9427239894866943,0.6674154481526956
InjecAgent,0.0,0.09867172675521822,-0.9303770065307617,0.6674154481526956
InjecAgent,0.0,0.099146110056926,-0.9269008636474609,0.6674154481526956
InjecAgent,0.0,0.09962049335863378,-0.9245514869689941,0.6674154481526956
InjecAgent,0.0,0.10009487666034156,-0.9227249622344971,0.6674154481526956
InjecAgent,0.0,0.10056925996204934,-0.919745683670044,0.6674154481526956
InjecAgent,0.0,0.10104364326375712,-0.9061825275421143,0.6674154481526956
InjecAgent,0.0,0.1015180265654649,-0.9017815589904785,0.6674154481526956
InjecAgent,0.0,0.10199240986717267,-0.8952147960662842,0.6674154481526956
InjecAgent,0.0,0.10246679316888045,-0.8939359188079834,0.6674154481526956
InjecAgent,0.0,0.10294117647058823,-0.8739089965820312,0.6674154481526956
InjecAgent,0.0,0.10341555977229601,-0.8738477230072021,0.6674154481526956
InjecAgent,0.0,0.1038899430740038,-0.8712635040283203,0.6674154481526956
InjecAgent,0.0,0.10436432637571158,-0.8598957061767578,0.6674154481526956
InjecAgent,0.0,0.10483870967741936,-0.8590755462646484,0.6674154481526956
InjecAgent,0.0,0.10531309297912714,-0.8573808670043945,0.6674154481526956
